年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2009/1/1,0,15.7,12.7,14.4
2009/1/2,0,16.5,12.8,15
2009/1/3,0,18.5,14.7,16.5
2009/1/4,0,20.6,13.3,17.3
2009/1/5,0,22.6,15.6,18.2
2009/1/6,0,21.5,16.6,18.6
2009/1/7,0,21.7,17,19.1
2009/1/8,3.5,20.2,16.7,18.6
2009/1/9,0,17.7,13.8,16
2009/1/10,0,14.2,11.2,12.6
2009/1/11,0,16.5,12.6,14.5
2009/1/12,0.5,16.3,12.7,14.3
2009/1/13,1,14.6,11,13
2009/1/14,0,16.3,12.2,14.1
2009/1/15,0,16.5,11.8,14.1
2009/1/16,0,18.7,9.9,14.3
2009/1/17,0,20.7,10.8,16.2
2009/1/18,0,22.5,13.2,18.4
2009/1/19,2.5,21.4,15.6,18.7
2009/1/20,0,22.7,17,19.6
2009/1/21,11.5,21.6,18.2,19.5
2009/1/22,0.5,24.5,17.6,20.4
2009/1/23,1.5,20.7,12.2,17.2
2009/1/24,0.5,13,11.3,12.1
2009/1/25,0,15,11.8,12.8
2009/1/26,0,17.9,9.3,14.3
2009/1/27,0,21.4,14,18.3
2009/1/28,0,23.5,18.8,20.6
2009/1/29,6,24.8,18.9,20.9
2009/1/30,5,24,18.3,20.3
2009/1/31,0,20.2,17.4,18.8
2009/2/1,0,21.1,15.8,17.8
2009/2/2,0,21.2,16.1,18.1
2009/2/3,0,23.5,15.4,19.3
2009/2/4,0,22.3,17.7,19.8
2009/2/5,0,22.9,15.9,19.4
2009/2/6,0,22.8,17.4,19.4
2009/2/7,0,22.4,16.4,18.7
2009/2/8,0,20.8,16.3,18.4
2009/2/9,0,22.4,16.6,19.4
2009/2/10,0,19.1,15.5,17.5
2009/2/11,0,20.2,14.2,17.3
2009/2/12,0,23.3,14.2,19.2
2009/2/13,0,25.2,20.1,22.5
2009/2/14,5,25.2,21.5,22.9
2009/2/15,0,23.2,20.3,21.5
2009/2/16,0,21,16.3,18.7
2009/2/17,0,19,14.8,16.2
2009/2/18,0,20.9,15.6,18
2009/2/19,0,24.1,17.9,21
2009/2/20,27.5,22.6,15.6,18.6
2009/2/21,0,20.2,14.2,16.8
2009/2/22,0,24.5,17.9,21.2
2009/2/23,0.5,25.9,22.1,23.3
2009/2/24,0,26.6,22.6,23.8
2009/2/25,0,26.2,22.4,23.6
2009/2/26,0,26.6,21.3,23.1
2009/2/27,3.5,26.1,20.6,22.4
2009/2/28,0.5,23.3,18.7,20.6
2009/3/1,1.5,21.8,17.9,19.6
2009/3/2,0,21.9,17.8,19.8
2009/3/3,9,21.9,17.7,20.4
2009/3/4,0,22.2,17,19.3
2009/3/5,32.5,23.7,19.5,22.1
2009/3/6,23,23.4,15.7,19.1
2009/3/7,18.5,17.7,14.2,15.7
2009/3/8,1.5,23.4,17.1,19.5
2009/3/9,41,22,16.9,19.1
2009/3/10,0,22,15.9,18.5
2009/3/11,0,21.8,15.6,19.3
2009/3/12,0,23.4,19,20.8
2009/3/13,5.5,24.3,17.6,21.7
2009/3/14,3,17.8,12.9,14.6
2009/3/15,0,19.4,12.7,15.5
2009/3/16,0,21.5,12.2,17
2009/3/17,0,22.5,13.7,18.6
2009/3/18,0,24.4,18.5,21.1
2009/3/19,0,25.4,20.6,22.7
2009/3/20,11,25,21.2,22.7
2009/3/21,0,24.4,21.6,22.6
2009/3/22,2.5,26.4,20.6,23.2
2009/3/23,0,21,19,19.6
2009/3/24,1.5,21.8,16.1,19
2009/3/25,0,22.3,16.7,18.9
2009/3/26,0,20.4,14.1,17.3
2009/3/27,0,22.7,13.8,18.6
2009/3/28,6.5,22.3,19.3,21.2
2009/3/29,3.5,22.1,19.1,20.4
2009/3/30,0,24.6,18.2,20.6
2009/3/31,5,23.9,18.8,20.5
2009/4/1,0,20,15.4,18.1
2009/4/2,0,19.3,14.6,16.6
2009/4/3,0,22.7,15.5,18.8
2009/4/4,0,25.2,16.7,20.8
2009/4/5,5,26.1,19,21.2
2009/4/6,4,20.3,17.3,19
2009/4/7,1,22.8,16.6,19.8
2009/4/8,8.5,22.3,17.3,19.5
2009/4/9,0,23.3,19.7,20.6
2009/4/10,0.5,24.5,18.9,21.4
2009/4/11,0.5,25.9,19.9,22.2
2009/4/12,0,26.1,18.8,21.9
2009/4/13,30.5,25,20.2,22.2
2009/4/14,3,24.3,21.2,22.3
2009/4/15,0,23.9,19,21.4
2009/4/16,1.5,23.8,17,20.8
2009/4/17,18,19.6,17.7,18.5
2009/4/18,0,25.5,18.5,21.6
2009/4/19,0,24.7,19.2,21.9
2009/4/20,1,25.7,21.7,23.8
2009/4/21,52.5,24.5,19.2,21.4
2009/4/22,1.5,21.5,18,19.7
2009/4/23,3.5,20.9,17.8,19.5
2009/4/24,0,25.1,20.3,22.5
2009/4/25,1,25.5,18.8,21.9
2009/4/26,0.5,20.6,17.1,18.4
2009/4/27,0,21.2,17.1,18.6
2009/4/28,0,22.4,16.5,19.4
2009/4/29,0,23.5,16.6,20.1
2009/4/30,0,23.6,18.9,20.9
2009/5/1,0,24.7,19.4,21.8
2009/5/2,0,24.9,20.1,21.9
2009/5/3,0,25.2,19.7,22.3
2009/5/4,0,26.3,19.4,22.2
2009/5/5,0,25.1,19.9,22.3
2009/5/6,0,24.3,20.4,22
2009/5/7,0,25.4,19.1,22.5
2009/5/8,0,26.5,20.5,23.2
2009/5/9,0,28.3,18.1,22.7
2009/5/10,0,26.7,19.5,22.9
2009/5/11,0,26.6,21.9,23.8
2009/5/12,4,28.7,23.5,25.3
2009/5/13,0,26.7,23.5,24.8
2009/5/14,0.5,27.5,22.1,24
2009/5/15,0,27.8,20.8,23.9
2009/5/16,0,28.4,21.5,25.1
2009/5/17,0,28.9,24,26.1
2009/5/18,23.5,25.6,23.1,24.2
2009/5/19,73.5,26.7,23.3,24.6
2009/5/20,1.5,29.8,23.9,26.4
2009/5/21,0,30.3,25.2,27
2009/5/22,0,29.2,24.5,26.1
2009/5/23,0,29.8,23.8,26.3
2009/5/24,7.5,25.8,22.3,24.1
2009/5/25,0,26,19.6,23
2009/5/26,15.5,24.4,18.7,21.5
2009/5/27,50.5,25.3,18.8,22.1
2009/5/28,2,24.7,20.2,23.1
2009/5/29,6.5,25.1,20.1,22.6
2009/5/30,0,25.7,21.9,23.3
2009/5/31,0,26.3,21.7,23.6
2009/6/1,0,28.2,19.4,23.9
2009/6/2,0,27.3,21.7,24.3
2009/6/3,5,28.5,23.4,25.3
2009/6/4,5,27.3,21.6,24.2
2009/6/5,0,26.9,22.4,24.3
2009/6/6,0,26.8,22.8,24.6
2009/6/7,0,27.3,21,24.4
2009/6/8,0,28.3,21.8,24.6
2009/6/9,0,29.1,22.6,25.4
2009/6/10,0,30.1,24.3,27.1
2009/6/11,29.5,30.3,24.9,27
2009/6/12,39,28.9,23.9,25.9
2009/6/13,36,29.3,24.3,25.8
2009/6/14,43.5,29.6,24.3,26.4
2009/6/15,155,27.4,21.9,24.3
2009/6/16,35.5,25.4,22,24
2009/6/17,2,28.6,24.1,26.1
2009/6/18,5,29.5,24.9,26.6
2009/6/19,1.5,28.5,25.1,26.4
2009/6/20,0,30.7,24.5,27.4
2009/6/21,0,31.5,27.1,28.7
2009/6/22,0,30.9,27.3,28.7
2009/6/23,0,31,27.5,28.8
2009/6/24,0,31.1,27.3,28.4
2009/6/25,5,30.9,25.8,28.3
2009/6/26,38,29.2,23.2,26.2
2009/6/27,2,30.5,24.9,28.1
2009/6/28,0,31.5,27.1,28.6
2009/6/29,0,31.4,27.3,28.8
2009/6/30,0,31.6,27,29
2009/7/1,0,31.8,27.6,29.2
2009/7/2,4,31.3,23.7,28.7
2009/7/3,19.5,31.1,21,26.3
2009/7/4,5,30.1,21,26.6
2009/7/5,18,31.1,23.5,27.4
2009/7/6,0,32.1,25.8,28.3
2009/7/7,0,33,26.4,28.9
2009/7/8,0,32.8,27,29.1
2009/7/9,0,32,27.5,29
2009/7/10,0,32.5,27.4,29.1
2009/7/11,0,32.7,27.6,29.3
2009/7/12,0.5,31.8,25.2,29.1
2009/7/13,0,32.1,28,29.4
2009/7/14,0,32.3,27.7,29.3
2009/7/15,0,32.9,27.3,29.6
2009/7/16,0,33.2,27.7,29.9
2009/7/17,0,32.8,27.8,29.7
2009/7/18,0,32.6,28.1,29.9
2009/7/19,0,32.6,27.9,29.8
2009/7/20,0,32.1,28.1,29.6
2009/7/21,0,31.6,28,29.4
2009/7/22,0,31.7,28.5,29.3
2009/7/23,0,32.1,28,29.4
2009/7/24,0,32.5,28,29.7
2009/7/25,0,32.6,27.9,29.7
2009/7/26,15,31.8,25.2,28.7
2009/7/27,0,31.9,27.6,29.2
2009/7/28,0,32.3,27.9,29.8
2009/7/29,0,32.9,28.1,30.1
2009/7/30,0,33,27.6,30
2009/7/31,0,34.1,27.8,30.2
2009/8/1,0,33.8,27.7,30.3
2009/8/2,2.5,34,27.2,30.6
2009/8/3,2.5,34.4,28.1,31.1
2009/8/4,0,34.2,28.8,30.7
2009/8/5,7.5,32.7,27.3,29.6
2009/8/6,2.5,30.9,28.1,29.5
2009/8/7,3.5,31.2,26.2,28.4
2009/8/8,4,29.7,26.8,27.6
2009/8/9,0,32.4,27.1,29
2009/8/10,0,32.6,27.6,29.3
2009/8/11,0,33.2,27.7,29.7
2009/8/12,0,32.7,27.7,29.3
2009/8/13,0,32.7,27.7,29.4
2009/8/14,0,33.3,27.4,29.6
2009/8/15,0,32.9,28,29.7
2009/8/16,0,33.6,27.8,29.7
2009/8/17,8,32.9,26.7,29.7
2009/8/18,22,34.1,26.9,29.5
2009/8/19,12,32.3,27.2,29.2
2009/8/20,9.5,32.5,26.8,29.2
2009/8/21,17.5,32.9,26.4,29.5
2009/8/22,4,32.9,27.6,29.6
2009/8/23,0,33.4,27.9,30.1
2009/8/24,0,33.5,27.9,29.8
2009/8/25,0,31.9,27.5,29.8
2009/8/26,0,32.1,27.6,29.4
2009/8/27,0,32,25.6,28.9
2009/8/28,0,31.2,26,28.8
2009/8/29,0,32.2,27,29.5
2009/8/30,2.5,33.3,26.9,29.4
2009/8/31,0,33.7,27.2,29.7
2009/9/1,0.5,33.5,27.8,30.1
2009/9/2,12,31.6,25.8,28.9
2009/9/3,1,32.2,27.1,29.4
2009/9/4,0,32.7,28.2,29.9
2009/9/5,0,32.7,27.5,29.7
2009/9/6,0,32,27.7,29.5
2009/9/7,0,31.3,27.7,29
2009/9/8,0,31.5,27.4,28.9
2009/9/9,0,31.6,26.7,28.6
2009/9/10,0,32.2,25.6,28.8
2009/9/11,0,33.1,26.4,29.5
2009/9/12,0,34.6,28,30.3
2009/9/13,1,34.1,27.9,29.9
2009/9/14,0,32.7,28.4,29.8
2009/9/15,0,32.9,28.8,30
2009/9/16,0,32.5,27.4,29.3
2009/9/17,0,31.3,26.1,28.2
2009/9/18,0,31,26.1,28.1
2009/9/19,0,30.7,26.6,27.9
2009/9/20,0,31.7,26.4,28.4
2009/9/21,0,32,27.2,28.6
2009/9/22,0,32,26.5,28.5
2009/9/23,0,32,25.9,28.3
2009/9/24,1,31.8,24.3,27.8
2009/9/25,2,31.6,25.1,27.9
2009/9/26,0,32.4,26.6,28.9
2009/9/27,1.5,31.5,26.5,28.3
2009/9/28,4,32.6,26.7,28.2
2009/9/29,0,31,27.4,28.8
2009/9/30,0,32.7,27.6,29
2009/10/1,0,32.8,27.2,29
2009/10/2,0,32.8,26.7,28.8
2009/10/3,0,29.6,26.5,27.6
2009/10/4,20,30.1,25.2,26.7
2009/10/5,0.5,32.4,25.6,28.2
2009/10/6,0.5,30.9,26.3,28.2
2009/10/7,0.5,29.4,26,27.5
2009/10/8,0,28.9,24.6,26.3
2009/10/9,0,27.1,23.7,25.1
2009/10/10,0,26.9,23.3,24.4
2009/10/11,0,28.7,24.4,25.9
2009/10/12,1,28.8,23.8,25.5
2009/10/13,1.5,26.4,23.2,24.6
2009/10/14,2,25.9,22.6,24.2
2009/10/15,17,24.4,20.9,22.2
2009/10/16,15,27.6,20.7,24.2
2009/10/17,24.5,27.4,22.9,24.9
2009/10/18,0,26.2,22,24
2009/10/19,0,26.9,20.1,23.7
2009/10/20,0,28.1,21.9,24.4
2009/10/21,1,27.1,23,24.9
2009/10/22,36.5,29.2,23.8,25.8
2009/10/23,60.5,28.6,22.6,25.3
2009/10/24,65,23.7,22,22.9
2009/10/25,90,24.7,20.8,22.2
2009/10/26,20.5,25.9,22.8,24.3
2009/10/27,0,27,21.6,24.1
2009/10/28,0,27.5,20.5,24.2
2009/10/29,0,27.7,23.1,24.7
2009/10/30,0,26.3,23.2,24.7
2009/10/31,0,28.6,23.7,25.6
2009/11/1,6,29,21.1,25
2009/11/2,0,23.9,19.5,22
2009/11/3,0,21.7,17.9,19.4
2009/11/4,0.5,25.8,18.9,22.6
2009/11/5,0,25.3,22.6,23.6
2009/11/6,0,27.3,22.9,24.5
2009/11/7,0,26.7,22.6,24.1
2009/11/8,0,27.7,23.2,24.8
2009/11/9,0,28.1,22.2,24.7
2009/11/10,9,28.4,23.7,25
2009/11/11,0,26.4,23.3,24.5
2009/11/12,0,26.5,23,24.2
2009/11/13,51,23.9,20.5,22.5
2009/11/14,8,24.7,20.2,22.2
2009/11/15,0,24.5,19.9,21.6
2009/11/16,0.5,26,21.4,23.4
2009/11/17,35,24.8,17.7,21.4
2009/11/18,0,21,17.5,18.8
2009/11/19,0,23.2,17.7,20.3
2009/11/20,0,24.9,20.7,22.5
2009/11/21,5,23,18.5,20.3
2009/11/22,0,26.8,18.9,23.4
2009/11/23,11.5,25,20.7,22.9
2009/11/24,19,27.5,22.3,23.9
2009/11/25,0,26.4,20.6,22.6
2009/11/26,0,25.3,19.5,22.3
2009/11/27,0,26.3,22.1,23.7
2009/11/28,0,25.6,21.8,23
2009/11/29,0,24,20.8,22
2009/11/30,0,22.9,19.7,20.8
2009/12/1,0,21.2,19,20.1
2009/12/2,0,22.5,19.5,21.1
2009/12/3,0,21.3,18.3,20.1
2009/12/4,0,21.4,16.8,19.1
2009/12/5,0,21.6,15.4,18.7
2009/12/6,0,20.1,16.9,18.2
2009/12/7,0,22.4,16.7,18.9
2009/12/8,0,22.9,17.2,19.4
2009/12/9,0,24.8,16.5,20.2
2009/12/10,0,25.6,17.6,21.8
2009/12/11,2.5,24.1,20.2,22.3
2009/12/12,0,22.8,19.1,20.9
2009/12/13,0,23.9,17.5,20.8
2009/12/14,4,22.3,18.5,19.9
2009/12/15,67.5,22.8,18.3,19.9
2009/12/16,4,20.8,16.4,18.5
2009/12/17,2,19.2,14.1,16.1
2009/12/18,7,17.3,13.8,15.7
2009/12/19,0,16.7,14.3,15.2
2009/12/20,0,17.3,13.8,15.2
2009/12/21,0,16.1,13.2,14.3
2009/12/22,0,19.5,11.8,15.6
2009/12/23,0,22.9,12,17.6
2009/12/24,17,23.4,16.7,19.4
2009/12/25,101,20.7,17.3,18.3
2009/12/26,4,18.3,15.1,17.3
2009/12/27,0,19.4,13.3,16.9
2009/12/28,11,17.7,14.3,15.3
2009/12/29,0,20.1,13.4,17.1
2009/12/30,5.5,20.3,16,18
2009/12/31,0,17.8,14.4,15.9
2010/1/1,0,17,13.1,15.1
2010/1/2,4.5,19.7,12.6,17
2010/1/3,12,19.3,14.6,16.4
2010/1/4,0,20.9,11.3,16.4
2010/1/5,3.5,17.7,13.5,15.6
2010/1/6,3,15.6,12.9,14.1
2010/1/7,0,17.1,13.2,15.6
2010/1/8,4.5,16.5,12.1,14.6
2010/1/9,0,20.3,11.6,16.1
2010/1/10,5.5,20.6,15.3,17.4
2010/1/11,0.5,22.5,15.4,19.2
2010/1/12,12.5,18.8,13.5,15.4
2010/1/13,0,13.9,11.1,12.5
2010/1/14,0,14.3,10.6,12.4
2010/1/15,0,17.2,9.1,13.3
2010/1/16,0,19.3,10.5,15.1
2010/1/17,0,20,13.2,16.6
2010/1/18,0,21.4,14.3,17.4
2010/1/19,0,22.2,15.6,19.3
2010/1/20,0,24,19.1,21.1
2010/1/21,4,23.9,17,20.7
2010/1/22,0.5,18.1,16.3,17.2
2010/1/23,0,16.4,14.7,15.8
2010/1/24,0,19.7,14.5,16.4
2010/1/25,6.5,20.8,14.2,17.6
2010/1/26,0,18.5,14.8,16.2
2010/1/27,0,22.1,13.5,18.4
2010/1/28,18,24.1,16.1,19.1
2010/1/29,0.5,21.2,15.4,18
2010/1/30,0,22,17.4,19.7
2010/1/31,14.5,24.4,19.5,21.1
2010/2/1,9.5,24.5,17.3,20.6
2010/2/2,0,19.7,16,17.5
2010/2/3,2.5,18.1,15,16.2
2010/2/4,2,17.8,14.4,16
2010/2/5,2,16.8,14,15.3
2010/2/6,2,16.9,14.4,15.8
2010/2/7,10,20.5,15.6,18
2010/2/8,0,24.2,18.2,20.7
2010/2/9,27.5,25,18.3,21.4
2010/2/10,0,25,21.4,22.8
2010/2/11,1.5,26.1,18.3,23.1
2010/2/12,0,18.4,15.3,16.6
2010/2/13,0,16.3,14.7,15.7
2010/2/14,16.5,21.4,15.2,19.2
2010/2/15,84,21.5,17.3,19.5
2010/2/16,9.5,17.5,13.4,15.2
2010/2/17,4.5,16.2,12.6,13.9
2010/2/18,5.5,14.8,12,13.4
2010/2/19,0,14.5,12.8,13.6
2010/2/20,0,19,12,14.8
2010/2/21,0,21.6,12.2,17.1
2010/2/22,42.5,21.5,15.9,18.7
2010/2/23,3.5,23.1,15.7,19.4
2010/2/24,0,24.2,14.9,19.9
2010/2/25,0,25.6,19.9,22.4
2010/2/26,52.5,25.3,20.6,22.7
2010/2/27,1,25.4,20.6,22.1
2010/2/28,0,22.7,18.9,20.5
2010/3/1,0,26,19.3,22.5
2010/3/2,0,25.8,20.1,22.8
2010/3/3,0,25,18.9,21.3
2010/3/4,0,26.3,20.7,23.3
2010/3/5,0,27.3,22.9,24.2
2010/3/6,0,27.3,23.1,24.5
2010/3/7,3.5,23.8,19.1,20.8
2010/3/8,0,19.9,18.3,19.2
2010/3/9,24,22.1,13.7,17.7
2010/3/10,0,14.4,9.7,11.5
2010/3/11,0,17,11.6,13.7
2010/3/12,0,22.5,10.6,16.8
2010/3/13,0,24,15.8,20.4
2010/3/14,0,23.2,20.3,21.3
2010/3/15,7.5,25.7,20.1,22.6
2010/3/16,0.5,20.1,15.8,17.5
2010/3/17,0,20.9,15.9,17.8
2010/3/18,0,23.2,18,20
2010/3/19,0,24.4,15.5,20.2
2010/3/20,0,26.6,20.5,23.1
2010/3/21,3,23.2,17.2,19.8
2010/3/22,0,24.6,16.2,20.7
2010/3/23,0,26.7,20.8,23.5
2010/3/24,0,27.2,22.7,24.4
2010/3/25,1.5,24.4,15.8,19.7
2010/3/26,0,18.3,14.8,16.2
2010/3/27,0,20,13.4,16.4
2010/3/28,0,21.7,16.3,18.7
2010/3/29,0,21.1,15.2,17.8
2010/3/30,0,22.4,15.5,18.6
2010/3/31,1.5,23.4,18.5,20.7
2010/4/1,0,26.1,20,23.1
2010/4/2,9,23.1,16.5,19.5
2010/4/3,6.5,20.5,15.1,17.8
2010/4/4,40,22.9,19,21.1
2010/4/5,1,23.6,20.4,21.9
2010/4/6,33.5,23.5,19.5,21.3
2010/4/7,4,21.6,18.3,20.3
2010/4/8,0,22.2,17.1,19.4
2010/4/9,44.5,24.8,18.8,21.1
2010/4/10,0,24.7,19.4,22.1
2010/4/11,0,26.7,18.3,23.2
2010/4/12,0,27.4,22.5,24.8
2010/4/13,0,23.8,18.7,21.2
2010/4/14,0,21.2,18.1,19.6
2010/4/15,30,23.3,16.6,19.7
2010/4/16,1,20.8,17.6,18.7
2010/4/17,0,22.6,16.7,19.6
2010/4/18,0,24.1,19.6,21.7
2010/4/19,0,25.9,22.1,23.7
2010/4/20,0,28,22.9,24.7
2010/4/21,0,28.6,22.9,25.4
2010/4/22,0,28.5,21.9,25.5
2010/4/23,7.5,22,16,19.6
2010/4/24,0,21.6,17.6,19.4
2010/4/25,0,24.7,17.1,21
2010/4/26,0,25,20.9,22.6
2010/4/27,39,23,15.9,19.3
2010/4/28,2.5,23.1,16.3,19.5
2010/4/29,0.5,23,17.7,20.2
2010/4/30,0,22.2,17.7,20.1
2010/5/1,0,25.9,16.9,21.8
2010/5/2,0,25.3,20.5,22.8
2010/5/3,0,25.9,21.7,23.3
2010/5/4,2.5,26,21.1,23
2010/5/5,1.5,28.3,22,24.5
2010/5/6,0,28.6,23.9,25.8
2010/5/7,70,25.2,23.1,24.6
2010/5/8,0,25.9,22.2,23.5
2010/5/9,33,25.6,22.5,23.8
2010/5/10,95.5,24.6,21.1,22.8
2010/5/11,0,24.8,21.8,22.7
2010/5/12,0,26.4,21.1,22.8
2010/5/13,0,25.7,18.9,22.3
2010/5/14,40.5,20.5,16.5,19.3
2010/5/15,54,21.4,19.8,20.5
2010/5/16,131.5,23.2,20.6,21.9
2010/5/17,6,26.1,22.6,24.1
2010/5/18,0,28.1,24,25.7
2010/5/19,0,28.9,24.9,26.5
2010/5/20,0,29.7,25,26.8
2010/5/21,0,29,25.2,26.5
2010/5/22,0,30,25.4,27.1
2010/5/23,0,29.5,25.9,27.3
2010/5/24,74,27.3,20.3,22
2010/5/25,0,26.5,19.4,23.5
2010/5/26,0,27.9,21.9,24.7
2010/5/27,0,26.6,22.3,24
2010/5/28,14.5,24.6,19.3,22.7
2010/5/29,41,26.2,19.9,23.7
2010/5/30,1.5,25.5,22.8,23.8
2010/5/31,9,24.2,21.2,23.3
2010/6/1,0,28,20.9,24.4
2010/6/2,0,27.5,21.6,24.4
2010/6/3,0,26,23.4,24.6
2010/6/4,5.5,26.5,22.8,24
2010/6/5,2.5,29,22.9,24.5
2010/6/6,6,27.4,22.9,24.8
2010/6/7,2,28.1,23.2,25.2
2010/6/8,0,28.2,23.6,25.4
2010/6/9,0,28.7,22.1,25.5
2010/6/10,0,28.8,24.2,25.5
2010/6/11,93.5,25.3,22.6,24.1
2010/6/12,0,28,23.3,25.4
2010/6/13,0,28.2,24,25.8
2010/6/14,5.5,27.7,24.4,26.1
2010/6/15,54.5,29.7,23.7,26.3
2010/6/16,6,28.1,24.3,26.8
2010/6/17,15.5,29.8,25.4,27.6
2010/6/18,0,29.7,27.2,28
2010/6/19,0,30.7,27.2,28.3
2010/6/20,0,30.8,27.2,28.5
2010/6/21,0,31.2,27.2,28.6
2010/6/22,0,31.4,27.3,28.8
2010/6/23,0.5,30.9,26,27.7
2010/6/24,26.5,29.9,24.8,26.7
2010/6/25,0.5,30.9,25.5,28.1
2010/6/26,0,31.2,27.5,28.9
2010/6/27,0,32,27.4,29
2010/6/28,1,31.6,27.1,29
2010/6/29,1,31.9,27.1,29
2010/6/30,0,31.1,27.4,28.9
2010/7/1,33.5,29.3,25,27.8
2010/7/2,29,29.6,24.9,27.1
2010/7/3,0,31.1,27.2,28.8
2010/7/4,0,31.7,27.9,29.2
2010/7/5,0,31.5,28,29.4
2010/7/6,0.5,31.4,28.4,29.4
2010/7/7,9.5,31.3,25.2,28.5
2010/7/8,0,30.4,27.5,28.8
2010/7/9,0,31.5,28.1,29
2010/7/10,0,32.2,28,29.3
2010/7/11,0,32.3,28,29.5
2010/7/12,0,32.8,27.8,29.6
2010/7/13,0,32.8,27.8,29.7
2010/7/14,0,33.2,27.4,29.8
2010/7/15,0,32.8,26.5,29.3
2010/7/16,0,32.7,27.2,29.4
2010/7/17,0.5,32.2,25.6,29.3
2010/7/18,22,30.1,26.4,28.1
2010/7/19,46,28,24.3,26.3
2010/7/20,0.5,32.5,25.6,29
2010/7/21,4.5,32,26.6,29
2010/7/22,2.5,28.7,26.5,27.7
2010/7/23,3,31,25.8,28.1
2010/7/24,5.5,30.7,26.2,28.6
2010/7/25,0,31.2,27.6,29
2010/7/26,0,30.9,27.4,28.8
2010/7/27,13,30.6,24.4,28.6
2010/7/28,17,31.3,25.7,29
2010/7/29,81.5,29.1,24.3,26.9
2010/7/30,76,31.2,24.8,28.1
2010/7/31,4,32.1,27.8,29.5
2010/8/1,0,32.4,28.1,29.8
2010/8/2,0,32,28,29.6
2010/8/3,2.5,32.3,28.3,29.5
2010/8/4,0,32.3,27.6,29.7
2010/8/5,12.5,31,26.9,28.6
2010/8/6,6,31.5,27,29
2010/8/7,11,30.6,26,28.3
2010/8/8,12,30.7,25.8,27.8
2010/8/9,84.5,28.5,24.3,27.1
2010/8/10,7.5,29.7,25.7,28.2
2010/8/11,1.5,31.6,27.5,29.2
2010/8/12,0,31.2,27.9,29.1
2010/8/13,0,32.2,27.4,29.5
2010/8/14,1.5,32,27.5,29.2
2010/8/15,0,32.9,27.5,29.4
2010/8/16,4,32,26.2,29.1
2010/8/17,1,31.2,27,28.9
2010/8/18,23.5,31.1,25.6,28.5
2010/8/19,1,32.5,25.3,29.4
2010/8/20,1.5,32.3,27.4,29.4
2010/8/21,0,32.3,27.4,29.6
2010/8/22,1,32.5,27.8,29.7
2010/8/23,2,31.9,26.4,28.8
2010/8/24,1.5,32.6,27,29.4
2010/8/25,4.5,32,26.4,28.7
2010/8/26,9,32.1,25.8,28.7
2010/8/27,6,31.9,25.7,28.3
2010/8/28,15.5,31.4,25.8,28.1
2010/8/29,2,31.5,26.5,28.4
2010/8/30,0.5,31.7,25.9,28.7
2010/8/31,69.5,30.9,25.7,27.7
2010/9/1,12.5,30.8,25.2,27.7
2010/9/2,2.5,31.2,26.1,28.4
2010/9/3,4.5,31.3,26.9,28.7
2010/9/4,38,30,25.6,27.2
2010/9/5,56,29.9,24.6,26.7
2010/9/6,22,28.6,25,27
2010/9/7,4,30.7,25.3,27.9
2010/9/8,0,31.4,26.1,28.5
2010/9/9,3.5,31.2,26.4,28.2
2010/9/10,0,32.3,26.7,28.8
2010/9/11,0,32,27,29
2010/9/12,0,32.5,26.9,29.1
2010/9/13,0,32.2,26.3,29.1
2010/9/14,2,32.6,26.3,28.3
2010/9/15,1,32.3,25.6,28.4
2010/9/16,1.5,31.9,25.8,27.7
2010/9/17,7.5,31.4,23.7,27.2
2010/9/18,3.5,31.1,25.2,28.4
2010/9/19,0,31.1,27.5,28.6
2010/9/20,0,31.9,26.7,28.7
2010/9/21,0,32.2,26.2,28.9
2010/9/22,0,32.1,25.7,28.6
2010/9/23,0,30.6,26.9,28.2
2010/9/24,0,29.3,26.2,27.3
2010/9/25,0,29.5,25.6,27.2
2010/9/26,0,29.5,24.1,26.9
2010/9/27,0,29.4,23.4,26.8
2010/9/28,0,30.5,24.3,27.3
2010/9/29,0,31.6,25.6,28.2
2010/9/30,34.5,31.3,24.9,28
2010/10/1,54,30.7,24,27.5
2010/10/2,0,31.8,25.4,28.4
2010/10/3,14.5,30.6,25.4,27.7
2010/10/4,0,28.6,25,26.6
2010/10/5,0,27,22.9,25
2010/10/6,0,27.5,20.5,24.3
2010/10/7,0,28.5,21.9,25.1
2010/10/8,35,27.8,22.4,25.8
2010/10/9,81,27.1,22.3,24.8
2010/10/10,0,29.2,22.5,25.6
2010/10/11,0,29.6,23.8,26.6
2010/10/12,0,31.3,25.8,27.8
2010/10/13,0,29.9,24.8,27.2
2010/10/14,0.5,29.7,25.2,27.2
2010/10/15,2.5,26.9,24.2,25.2
2010/10/16,0,28.3,23.9,25.3
2010/10/17,0,29.3,23.8,25.9
2010/10/18,17,27.9,23.5,26.1
2010/10/19,14.5,27.5,23.6,25.5
2010/10/20,29.5,28.7,23.7,25.6
2010/10/21,38.5,28.9,24.4,26.2
2010/10/22,1,29.9,24.3,26.7
2010/10/23,0,30.6,24.7,27.5
2010/10/24,0,31.2,25.1,27.6
2010/10/25,0,29.8,25,27.1
2010/10/26,0,26.1,21.8,23.8
2010/10/27,22,23.9,20.3,22.3
2010/10/28,58,23.4,19.6,21.9
2010/10/29,0,24.6,22.6,23.1
